germination_data
8.149999619	0
23.75	1
27.98333359	0
47.43333435	3
56.01666641	3
71.1333313	9
80.03333282	5
94.8833313	25
103.9166641	44
120.75	63
146.6999969	64
169.4166718	60
176.9333344	61
191.5500031	62

